amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;condition;time;RDK_id;RDK_position1;RDK_position2;RDK_freq;RDK_color;RDK_colorlum;RDK_ispresented;RDK_isattended;RDK_isattended2;RDK_electrodes
3.11500057893641;1.52637950287146;0.304791897662748;4.78997149817608;1;4;[1 2] ;RDK1;center;center;29;green;offset_to_bckgrd;presented;not attended;not attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'P6' 'P8' 'P10' 'PO4' 'PO8' 'O2' 'I2'}
3.97814369762645;2.51544455149594;2.93986389890979;15.762784542177;1;4;[1 2] ;RDK2;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'P6' 'P8' 'P10' 'PO4' 'PO8' 'O2' 'I2'}
3.43987701155923;0.331690622019497;-0.583606645099877;-14.2739903631335;1;4;[1 2] ;RDK3;right;peri;20;green;offset_to_bckgrd;not presented;not attended;not attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
4.18930863033641;0.983892516656355;-5.43412851202691;-27.3304188200502;1;4;[1 2] ;RDK4;right;peri;17;blue;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
3.17106055779891;0.632765456356785;-0.147132787990212;17.8514340674281;1;4;[1 2] ;RDK5;right;peri;23;redish;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
3.15580102696138;1.59289201129885;-0.207519526994882;6.34289020074357;1;5;[1 2] ;RDK1;center;center;29;green;offset_to_bckgrd;presented;attended;attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'P6' 'P8' 'P10' 'PO4' 'PO8' 'O2' 'I2'}
3.50380985877093;1.90327624292935;-8.35241006575438;-12.1393378832524;1;5;[1 2] ;RDK2;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'P6' 'P8' 'P10' 'PO4' 'PO8' 'O2' 'I2'}
3.52388360283592;0.31476544981653;4.90550708972572;20.1535839086929;1;5;[1 2] ;RDK3;right;peri;20;green;offset_to_bckgrd;not presented;attended;attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
4.31919809254733;1.27420234368606;-1.10899443230005;-7.53018959738849;1;5;[1 2] ;RDK4;right;peri;17;blue;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
3.15323266549544;0.539727351340381;0.188908323885206;-31.746226460506;1;5;[1 2] ;RDK5;right;peri;23;redish;offset_to_bckgrd;presented;irrelevant;irrelevant + not attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
